user,XRD_Volume,swaps
rdx1qsp9v8su85m3fc0xdtzs0w38z2m8c9y4t8vhz8cq27vxy2surfus9aq59vdcn,52.006055755735917983,1
rdx1qspgdt9l3mpv39afapspver4pr4v34pddd344a8zzvuzy0ck63f24aqudu03v,51.879017728003065900,2
rdx1qspkx688ns4kamgxft40sm7pwlfuzszg53jxhayeys0q0eq47n00nyqrldrpa,51.838837199546506520,1
rdx1qsptp8ey62480k3qnj27d4nmdrmgt2u2dje6vt030sm9xjg7zxhljzgyere5p,51.836603573779685725,2
rdx1qsp7fevr3hrc3x9dkegy990l3t59euhpcwcnl96960h3u3m5dk9l9usu7qvt9,51.815710980523790152,1
rdx1qspuatapk0f8varqvd9c7frzeuu55sltqvvxm7keptykmed20453vkqfdpu2r,51.788589747238321493,3
rdx1qspyz30dz6v5cavr8wezhd3z0jsh36vmq6vfzlgxhyf42e5wagj5qdqya5fy2,51.770323785644559958,2
rdx1qspn07ryck60s6dkw6zqwecuygkuvluz9qsvstgxme35fahmemmknkc3lrgq6,51.700623981615762122,1
rdx1qsp9xdx40wn4za9n2duqd3t6ph5exyxaumxwvpmug32tlkkgkk508tsq3f5qd,51.656598385491831886,1
rdx1qsp0asqxzta0mjqz3ewezrschx3vmgmds9l9y4jatrujvtqwfzrsxws7my5jx,51.656021844392337109,2
rdx1qspvkhu0wa4dvgwn7cx39l2ksx34rhmu36rqa6tauj8ujr2628ludts7yrnvv,51.654505186541179087,2
rdx1qspjp9t3qxyujmz75ddsvd9nyzhq9shzgrnhg6vjxqwy3ge26j5j0xq3rmkhq,51.622596013622131009,1
rdx1qsp03rhnfnw9n7jc4lthhhz3faqt8ld2edukwm0rryj4jgfpkqzpztsnpfw82,51.511113185154344707,2
rdx1qsp3pkcugnzcq4eq27gpv4p5l5kuyt70jfu8uf4nemutrmqc3wypupsyqtypr,51.497084173211795366,1
rdx1qspkydjym3wukeafr847a0thhjta2evjgaeuvclv6fegurfy3ktqqnq2f4vuz,51.465234153387362806,2
rdx1qsp2t4n554yu3m79tjer7el2ekwq5t6yqepmgtax3gf02gn9cmagrls0363le,51.457040893918324684,1
rdx1qspw8rasrmndm2l58kleadrn9xx5807qz9gm95lz0ahmlu6hk76afcqflduxr,51.422215707730532225,3
rdx1qspgecdy52mc5vtzysyaqq4pg984dyzj5gys8q0ng9wcckn2d3jrnzcgqegqg,51.414338440448500197,1
rdx1qspj94zvpexm2rzfq3d69e7trgsdemh6nw92ugvhrwlu7jyhemcnx0stn6u88,51.399649623053709216,1
rdx1qspayx93j8jpcwfle70zx2aqk4tdpwlkuyc88t7p9lqkfvewhtd5vwqfscejz,51.386887842704382090,1
rdx1qspm7dp7459850t9qhxmx58g5d9uvlplsxhj9gw45c7jpcfke7ncwhq382zld,51.334264812584616263,1
rdx1qsphwklwu5jc7q8nmnrj66wxpurw9q07sh4zjacjg55zx7wmy9wdzds89gk4d,51.314820750746804056,2
rdx1qsp4aqjt9ghefwpzq2upur48k3qntjz0dhf5a7d9462g7nuevctke4sqp5fua,51.310369460687395114,1
rdx1qsp6p4px83frxfalnudk5365yvz3ppvay84vncjt4wzfxf8vkr6t94ssxel2u,51.300862411196734470,3
rdx1qsp2hl6mf8926v5kq5k383txvjc3d0eewax2wprx8r6eq3gd3598ungq9896q,51.262534780410072409,2
rdx1qsptse3v7qlrdndfknhjgqttug0mudjmcpvx88efu530w8jpmg02l3gla4ge4,51.256021784178033601,1
rdx1qspydhqf263q072vdwp23rm3fwy0xdhec0nmj99rafgamk6rf40cq7ca0xj9d,51.239169580662692378,1
rdx1qspqdg8z4dyua6097vmtjpngfkk2czdrmmkz63w4t0fy9cy8w7ecuycqh4nhp,51.236483384466021496,2
rdx1qspyaqjthf5wcejudnv6rs38cp9fz9vqvjpsskxzmemddvwmlx435tsfdsuhm,51.231998679813707684,1
rdx1qspvt8rnw84gm5l57ps0eu98h6gk2fecx9sry8hvrn2lsykdmn45s2cfjkm8x,51.224015689845610136,1
rdx1qspcygmrsam3r3elr9zfrq20acypqcgvz8damgq9eu3lqyht3fe7yfcj8vtrj,51.169731522304789353,2
rdx1qsp7u53447x4u2d29zgecrkqm0exe094vuad8sgvll2hmajgwdmdeasss874k,51.102142628478050666,1
rdx1qspre037s959zc6d58j2ljs638hu6gc5dh433raqxk0d6tmzkajwckgxevrqg,51.098725405769511159,1
rdx1qsph85ru3ht06wsdxpy5cy9es5ea0f65een8gm7eqnkt78vchwtqpfqvrt0wn,51.049584006800113738,1
rdx1qspcrgrvmzkkcwm3qpk876uf4qspl6kjpy77gp7ldafcmg2z74kya0qc7jdmr,50.998144572240334252,2
rdx1qspccd6c362rwaqdkkw0qxdueqkmxcakfpcgnl44rjma6uv4d9n6afcdlehk9,50.977203279371436870,2
rdx1qspkluxxt25pafctgftnwfmeclsj6x0k9sha0dp0esqnwym3rne33eg34kw0j,50.969795938993822523,1
rdx1qsp32dh904g5tsp89llszur54zet4rm5uwtj9ml6tfhgv0juh29f2zsug8dda,50.968956448468949379,1
rdx1qspalyymc2nfvzdk8v7vdm9mjtgdhm0cmesx5a8fhh6mp830mdjhwhgfh3dzx,50.953705417681282016,2
rdx1qsp8697aq0mmnsu7mm4c6kc9x6kjeywyra6e3px3qzsng497pm9kqxceeyspn,50.952541847148022497,1
rdx1qsp4t0mhpqgfha4e8j6skvl96t2gxh6790r32em2qvcac66wadaqd3gxktqve,50.903512491000630090,2
rdx1qsp2y7wr2rzf447g3ksjv2hekl2akq90khjvh5lx0gmtnjg5kjz93xqdzglkr,50.897025443266376053,1
rdx1qspe55zgdfggr0tuetc22422ghne99uv3e78uszqc942453fvgmca6s06stz5,50.866327229918822912,2
rdx1qsptmypzppu8n4uf44fj0c9e50x38xy7qpyr4dmkcu2f0r0d5sm6m0ggy4pcd,50.861625806098894748,1
rdx1qsplymj8j8usccgfk78qu6qzy9d6p5nz7ta2amhxd3c4whvk86qgxnskslsdt,50.795431223011547514,2
rdx1qspjqd3qg63vwvgqs6s5l7dqx9tvr4t245lg8n4dr7c500dzjka08tsecr2d3,50.787261460713264910,1
rdx1qsptraaleke789w3u5meqd32uq24j09x0pe4fvsa0h50jphr3anpwvq2tasx8,50.744837721124425900,2
rdx1qspj4lhg5txa36jmmhnrrc3wtt48wmmd6uy40n62wfegc0tdkrd82ssvn4ccy,50.743122808935750321,2
rdx1qspcmd5vyv9zldtuc5mjn2lyp4j9gycgfj043fjpc8m84m2duxa9rygez9fsq,50.740870067260911819,2
rdx1qspc2dsl5e5vfdzg8hpr4k6uanvfmefzev7k8rp0eu2uvsx4ckauqvgh7kexw,50.740485045080871317,6
rdx1qspkycws4d9xvfe7luzy9zhpfhtqm37qcsms3sc3sfg9h7l7cszzsysk0mvpd,50.707936525229176266,1
rdx1qspfepeqflfk2pvayhwpq54kcjdvh3xpzjeltmmk56smzfy75f0fz7gdvern2,50.576446826327420564,2
rdx1qspprftxgu04ml0nep5jn0l90vjn0q4zg7lac3uv755x2vguhfkru9sjw9xd3,50.526957354279443681,1
rdx1qsprn2eu0gjpc5xmxpvxrm69wcx8qwklf738u4uyyruw6s9wzs98pzcv8wk43,50.493457429620287383,2
rdx1qspy7x6xajp7ucaxjd26jfdz0xltq8n38hdrdkdyyc49e67fszqdemqwaze30,50.491301063892872716,3
rdx1qspne8n8qy8xkkhx8nh07emk8kvrhthn5wx6669gmkw8mft79a3tjyge8q3lw,50.488026885427641702,2
rdx1qspfds0ksxtcksrka28ffd89da08pfs3gmy865n3dh7cplzs8g7djhgfe3jhg,50.487410820879854846,1
rdx1qspcpyjx8l99jz67727jx98x63yfvm7jl22vxcqpm02aj306u7l6r4gt56p9c,50.331788133365005100,2
rdx1qspkhw26jgr99c6t0clvlgzhljev3l2qxnf9m0k7hxlr77rkmkfc8tqjrzmrx,50.316964646931461342,1
rdx1qspckky4d57km36f37k3z06qnxyw7gnhzzm57jaw37xrephwvn65gvgx3gkqs,50.247046254659531379,2
rdx1qspegvuuhfne352qmlppu6arnc7tkn5tma9t73zsv2d7rnx7w58hclsu9tnng,50.243984195291251401,2
rdx1qsp7743kq7kr9lr68wq88ejjq7mfwc9ze7hl5uacz6t7evvcna073lcngfu8r,50.226638474064881497,2
rdx1qsp4l9uesv0045u2ygxnf09lwpe59nuf6xp7xa59q0yzdlxsqchpaggmtn9d6,50.215457180512395324,1
rdx1qspucnc2h0fvlacn4kpw5qskxcf6esqwvtnfr9ssgewuxzpcesflles56gadt,50.206726377440839731,1
rdx1qspurrzd85whvfvgwmh3je50t84kfqf3jhn9z7m3em0yv55jnze68pqcwmvnl,50.099868603731549103,2
rdx1qsptz5pcpth0awktr2yyrn5asgltaugdpw82tpmezqmfprezj3kdduc39c7r4,50.074557101948064708,1
rdx1qspttt9404y9a7q6a0grjzf7lpkakqz6r4nyht0jff8wdd5vu6n864snztdju,50.000000000000000000,1
rdx1qspx6nfk7fm4em2qevx8776m4dqygvq8cl2r7jp3ve6f0zs86lj2jgc77nlhx,50.000000000000000000,3
rdx1qspaqv35pjssfllp9me3pwe9uhvm2gv9lh3slj8ax8sf3e3z5eyk57c6wl7pa,50.000000000000000000,1
rdx1qspd7vmtnk8g5t9fxahxukvsnxg5u4lextd0gwnzdjm5m3rs33eh3rcm6eqln,50.000000000000000000,1
rdx1qsp3gy7teym3h6fgjwv2ut6rrzaznxwy6z294xrl4h5pv065y05p5nqydvf6p,49.988147323451095526,1
rdx1qsp2yq7mczjslvduzldum4eyunqf8u58eepdk8wdxp8vjlz3skgzyzglwr0pf,49.948345383989636529,2
rdx1qspwjt8l9fymg49afe07fdnraqlaghvggjjzd2vtp46txlrs44elagqyx8097,49.944587521486703845,1
rdx1qspg7x27fy7nx8e4v35njjrpkp5r20ex0dv0rfumqmt97wa3gcaxg8cffd893,49.931032378666748561,1
rdx1qspd4m0kn2nzkq4dpeje8teazwxxjt9kr9e457yezfeu83h0md4qaggk3t7ry,49.917800877089441818,1
rdx1qspxmqdlm9e50xhjqw5pqd0dlqevdndrz3y3r9kvsvk5juqjhcqfelqlx4nrw,49.900206476015369735,1
rdx1qspfgwmfs6hmclazyd0lc9ky34eee2eahd39xp6gtwvsxcllzlne5esqnhx2w,49.896126455530066281,2
rdx1qsppgecnz35lkn0978jntgkcw9m64s9klvzrqhhfl77lxf8u0f4p8ecrq0wdw,49.800051619507290502,2
rdx1qsp0d08rdfq77vlurne0augf26rm5fy3fp7zypteqw69j8rkru8kjzssl5qcp,49.786506641668148284,1
rdx1qspzyhnhuheppv95t5j3jwp6h6fhk8h9d9jhnucqm6vkcyrrc2k9gccwsjh5y,49.785564979177365172,2
rdx1qsp5ufugf0975gmeryrvm04pmlff824szfdfhenadfwqgqpy86rxzsgcwf00l,49.736676187718103588,1
rdx1qsprg8f8qp0eqdnex38ulzeuxc2yhhg4wf046frnusuj0rzgmz4gutc9r0ztc,49.648888223807490002,1
rdx1qspe3ye0wklt70pz886gk9yzkjfn6kfpz85jeqqmfgydzhgflzy9lkce5jhjc,49.639724323548032250,1
rdx1qspqyk3w3qf7dc8cssgm4x4psh8kytw9qvu83azcyfyavtrjq4yu2dg6htydn,49.623505828106544271,1
rdx1qsp9vjmtms8c988ywhtmhhspmj4akw6x3qlas968q79g8hzaujwgnds9yahnr,49.592895438795532091,1
rdx1qspz9x836gdc8y9k9pdl7vddmnkmva80mxwh6rghzg80xjeumt3jzqgkhlyhr,49.567571088869453677,1
rdx1qspvgedpcvfe86205dt3ufu540jaxlw9mlhsxcz9224uk5qw6k4f5aqxwu4wm,49.488580570795518278,1
rdx1qspy5ztayyw6vwy5g093yg8qug8v3rsyx9ek35259hqmg3u87jcezrcfhxce7,49.451709974522672157,1
rdx1qsp5lkyung9pg2wgg3v9a6aj6kpu5t4sajclujvhw3g6a7na2gneseq4u8aa2,49.399465388035027221,1
rdx1qspkml9mh5d8lvcp9u40tstw4mg7fdcsuz8vfqqmlk22mtdslthqjfcaycuq4,49.360955018156330379,1
rdx1qspqacv5mrec5ulfzm5ak2grw44xla8zv5sqk39ghh2lgsgeth08afgt6ty04,49.333139808184957887,1
rdx1qspc97e538fl5j34u05ukywu5fxa0wam8ykkl8kgpy27xwrn2cef8tqa3hdcu,49.286201024025603747,1
rdx1qspcd898xfuttz294qgak24k6wrfwdalwxr7zvaddn428ucex6lx2vc56t7xr,49.263706552336230022,1
rdx1qspr0r8z9gfjtqslw7g4fns9284y5ypsg9vshsh9l2r600f9z6htlvgpay3du,49.250512047889378895,1
rdx1qsp0zw3c68r60m024d4rw0zwdql7grglwj8cs7ltfjfekwshw5qsmcqrrcqtx,49.186469421630363828,1
rdx1qspynhq4dfl50nrnhcs59hujgcuutjdkrcccwl7d7a2gvswprass6hshvm440,49.151918948590756150,1
rdx1qspmktr2c8vrngzdgxlkatlxenp3qew47hqeuve6aemjkp09vg5r82g3w2s0f,49.122565447983076277,1
rdx1qspje5uqxq4rshrjrlckdh8rma6edtn545l3x2gdzylhx6ws6s9mg4q8qw507,49.103885788851083922,1
rdx1qspfgam2dwsn8er0ej2mu5vu3g5gg8djfek2gtf5zf8x33s5lw57ndgzkjx20,49.076163135509013623,1
rdx1qspqgazhr2vm38amlqyz9x3d7lgdz7fze8ge4ju2r0myhxkssf4n6kqakvlar,49.009147952323773038,1
rdx1qsp6s03w3yzxkape6uhk7284zg9yt9f8gluwnth65nedwja0dkl7mzqs27hqp,48.996330943024198412,1
rdx1qspc9yej7up0mrur4dzec77xzpneer7zsv6mzy2p4ldqt40xapx64ggrrezk7,48.965060780354043674,1
rdx1qspn934uwsmwec0wfrenefl4xcv6u9s0ka9p5857xs7facpz7e2ehaqhy0smn,48.955621360846375335,1
rdx1qspxn3h67t3ef35lu3ppapvwc8t2w3vh6t0v6wlkgvxu5mmkf7dhw2cj6zr7w,48.906230123407746243,1
rdx1qspdhx8a6ph0aw4heqrlktsylrd4nw8svls7hn0jdxkvvndx4v4mp7qdwn8x4,48.858494116418501594,1
rdx1qspaaps8mc7vndt2k9xkq82w63varatkpucmzqtslgwdzgr65avaq4csr40zs,48.749224899403225777,1
rdx1qsp5cg3j0tsx6x8wdtfy33x55wzz49u3m52fzvvu6sxwutldr003ayg5jgg6r,48.731863929832022477,1
rdx1qsp8pyunzr8hfz5auvmu5pmld93lvdmeqc0fraanzxcaenwzyh6nv6su0yvm7,48.684410920093967870,1
rdx1qsp4ems6pgu8gkshcxvhj42m0gr9ynssvaltpmwud6cskf8v9zx9kfg90a3w9,48.674571674554660336,1
rdx1qspnzat57mxwpsgnm627fh0vueafzg594knwzlk2p2rgfg3uhldxfjgmqjuuq,48.662380364892757503,1
rdx1qsphtghfa9ww90t66uh69k0gdkcgfgqaff0psqhsvc6wrv0u2nlsj4qft3edr,48.645081151884922241,1
rdx1qsp90rhy2mqxn0jph7jxwy3krtr2hyfv6qn4sg2gy0twem9g2gkhg5cn0hggr,48.544353779325755426,1
rdx1qspcpmwlsnu6zclc6nf4p8n9wkaxqv59haz76lhwq2scl3dn3v5w62gwrv3u0,48.532071136691037543,1
rdx1qspavqtg6f5ayhuhwkmrgaef5z9lhadgckdfq3fvmhhzle7fe8v04vc7l7r5v,48.505642551078127241,1
rdx1qspc42yyxu25qxr4lsl6kv9mal06j77y7ukfk0w7lwx0h4zr7kgph4g3hs2zw,48.498011597464224245,1
rdx1qsphn64ln8xhx8suxulw22w4f6jv55r898llxln55vsc68lmwsy6pqqr0wd7m,48.479551591934170738,1
rdx1qsp2ftndyqdxhr5agwn73w4q32rlsn4eawdfc90w2pkrpmwwf4c60lsknfcp8,48.468999270173494452,1
rdx1qspqteylt4gryvzgk4umhklcd3hunx2sl0ttujkqff37gwvttufvmjgn9cmwj,48.461736133741178373,1
rdx1qsp4f3qfdxdf8d8dyxh07x5jku94e3m28x0g9rl5z2zyvzu7dhqdlmcxh53wr,48.420351356421833971,1
rdx1qspkm8ey7nvce38hu60n5yv2yshmhfnk4y4lgt464wv298hlh37xy7sf6p88w,48.396938342023907309,6
rdx1qsp6vaka0zylz3t2vfv56zcmz7wjv48t9f2c7fnykh42zrrpuwm3qjgt0u6j3,48.379317859197861137,2
rdx1qsp8t9kjvuk0wde7j2wyf2j08qdhryqr3jjtskxarr33gwgv9f8tkag07cdkk,48.261313376976456334,1
rdx1qsp92z24avt677euqd4u6gxt72sncuzmhn6tek9fl47nmskqm6pqhfsk33jxv,48.221140336169083983,1
rdx1qsp3a97r5pj7q6hmz3y66hya0ualqac94shv7krxug008ya3xxqsptsalaj5e,48.191404291055368314,1
rdx1qspt6r9vsw8gx8qz92vskhtfaqx7wrczjqju74wu4qk8sj9wvgjjnssgvsvvn,48.185772451969447838,1
rdx1qspjykqdt43f6529vwy632emzerdtf5h9lk8qpq77rvytcknkh6zczqdhd3eg,48.180125008896858196,1
rdx1qspu8d2efgvrc0uyp8csdp0m5c98vnezrw7a3xzgmhy0ls0swm3ve9q6h0904,48.118089472050141162,1
rdx1qspr4tx4gqmuzk5ugz9gucse9hmzp43lqkc7w9j29h2cj8d0hqf344qkkupes,48.086067653305607162,1
rdx1qspk2qkkqguwdrlue56vn8eyx6crufsz0g0ez5aa85a540rv43jvxqq2x2g9y,48.072549223347107061,1
rdx1qsp7x4udjg825s2asgkndpv50n4r04mn8hlpnxemjt40l53vken4c2g59lpe5,48.022906335294149290,1
rdx1qspdj89l584tjfws35upd92tqp0fmm6t2eys2rtjyclp4hltxg574hgkr0ehv,48.020104983519095207,1
rdx1qsp7m70xyu8g2mc7gqlvpjcvmc7hzmhedagya78jrxa2jtcxmqjwu7cppm8zu,47.982333296692593664,1
rdx1qsph09rxuaxj5y7cu0gnv8qpscs0k2p2t0v2htw9dp9zuqrjqa947wgtz7shh,47.980263754526927070,1
rdx1qsph06h6sp2eez0lzv9aqx3lj0svawmwfmsrhg9unqfm78y06lfxjvsc55vk0,47.941683457361857654,1
rdx1qspas64hfx3zngtezs3l86uu7rnhkam36gdw8fhfllznlyduyxyd4wqxcm9r6,47.893540488507768868,1
rdx1qsp7yhmp3m9gdgdemj3mugl7zj2y56nv4dwm7jkh2ndakncqkhzrlgczqs89l,47.868976886562569190,1
rdx1qsp92qf78x77x5ly5zwvhdal4dz6xhh3q6xefa2mdts0gm4ee6asv9quye4z0,47.840031298718754144,1
rdx1qspnqlccprac5gfrwfr39pk2dam7epr8p73jfz08gzxaklvvv8kdp5syyfnlz,47.816987188612297313,1
rdx1qspcmggusuwpzc4535yxvcd75k3fg2e2uf3x7apaw0e9xwsyt7eja7sqsgchr,47.789017693228720622,1
rdx1qsppt5278xwaglwqlcwuxrgw02pq73yr567ethv3j74m8a75m2f3uwga9a29h,47.780703767894070558,1
rdx1qspvjx70flpa2ykewpnquunmvlhkge5lms78wuvu50ts9e6g4aq7vjq2u98v4,47.745297319992557542,1
rdx1qsputtzwp5l7mlrfhy3vc0u9w7t3uegd2e7d4fa60etmdj863efk67gppa68k,47.738276159269229372,1
rdx1qspq98warhwzfca28u23w9ylh6ncy8klhn9nk9tc9flarkpkmazcsts6a88qf,47.720607922638178476,1
rdx1qspqwrjk7asckj4wud6k8s0m3dcvlxuysueqlnv3d6mf3wehcduz7usa26dy6,47.719193912214739350,1
rdx1qsp5d54uf4aut8th0ls8pqspuwgtaads3rzrx4em345njneq9gtlgdgsh47sh,47.705009057677880982,1
rdx1qspgxcmj4e543ktsk3v7utynckgvq7he66a0f4a4qql5ynywe49enms7c8dsq,47.680734724015125189,1
rdx1qspgu6ffhl54d0rs5g5srlj722tkeen084v23xr805ju269l6xmdyrgqqts2h,47.632920651603328495,1
rdx1qsp3h5p7l6tmhff58kqmg28hgsmz54jycyxgsj8ty50k7ls4c98eths4nd5we,47.573792936657937333,1
rdx1qsptunujj2r8fvfp0lnj2qqgr8ujh3t328ltjxlzehsf45ydgzqgk6sccqet7,47.543091714686698265,1
rdx1qsp68spptn9x678mdrtntlfdg6r0e8f90ly3jpjgqshumj5xmj3zlaq7xwmka,47.510014929078016109,1
rdx1qspcnc68qlrgtlsmxsqjtr86kmkvnmelm068mm2e66gu5m9r5wkmjwqvam3ya,47.470084383255288137,1
rdx1qspe8uh6hkxsv9knspqgdjgu7f4acujs9au4rw536vckqexx8l867sg2az9yr,47.443792251776307042,1
rdx1qspz9k833s3gmrc9n6w7vw6qczg7xu9y0adymdpmk8lzqcsqgnd0k7s2w6vn5,47.398607662157544457,1
rdx1qsp0ynhemsk5ynt277vshn6dd4jfudwp7s8262j46a4y2xjl2ugxljqslrmly,47.375280814809979286,1
rdx1qspvjczcf33xgz9ac09n0s3qyj24hcdfd2l5q2r7k79pf28yuxac4ysgu7822,47.307251032469901287,1
rdx1qspfc5yr8ezau9d0knysnk308q30yc2efymkek58wm3xjfk7ywq04egm97wzk,47.276468862061097929,1
rdx1qspqh57a26jsha8eh8tv3fwmvfhjywv90qv45d7404fgc9fv9rfc82c7vv68u,47.236892221842324219,1
rdx1qspg0g9d8tqfs4chvfn0fqjxpdm54mjcyejpqhax0mz7dnapsjq3z6sntqh28,47.220243465621726389,1
rdx1qsps86u3fzleqvg0aypt6ydjt83zknssjmjmuex53mph59v02373vzceqj8w4,47.151094654258152917,1
rdx1qsp0vhkw33nlcf5z9542ncf9ja0a7hv3n7ng3z72v3c492ycnyg26kcsywl8v,47.137989107755177512,2
rdx1qspt6hsphhsqvf2ljwu7dzrm20aekya2hhfng36n8mz8nk0v0wtercqsj8n9f,47.059358116421502755,1
rdx1qspgmvzx8tq578ucvzr5an0lrfwjy9t2g7uucm7z2khpp683g25e6sqfj9t7a,47.044642068987368042,1
rdx1qsps80lf07camqh6a4wmzwf40h5lup6hmf3gqnlk7gjra83zyta5xycuyzekn,47.037136994650831940,1
rdx1qsp5ac8qneeap0wza6a7enl33jlpz8t26x7cx9qy7pz9ruvpdlakencrp60g3,47.029258218968665676,2
rdx1qspl2j56v2wv899v3dhwkflqfgg87cxantr5ke4fwt4qs55f7ll2qeqw7x6lg,47.016870423545555261,1
rdx1qsp3xmzjdchll3kwd76q4hv8nl3rrh94dvy6zl0e73mzuc38j836rmc3t0nmq,46.965439788442639732,1
rdx1qsphfzgv6d9njdss0p9kz36h7sknsxshzpuw7xlg6jan3zpmheeatfcrpv96z,46.839073437162667249,1
rdx1qsp2g2sru8ckluqkjlgsk7syuaza304883xfg0hmkzxjck963msatncsgevr8,46.814517708720540017,1
rdx1qspuhlc6hp87hyqud350yes0cwd8n8xyqy0y4zezyfwzwd7x9her9rqas2ptu,46.723736096481001388,1
rdx1qsp79va8kr80up4ktedfynv98sl45pngqqzy55m3um2h0l3ehdh6eyc96lhaf,46.659553447483741125,2
rdx1qspk7jwukhj3r76q0rwj2t26lvd793jacm8sjzv0lfdd5xz0a0r3eag8h5c9v,46.600362416888039910,1
rdx1qspagycpzvnd9wgdhndzn53php0t48cff70q2tvnev9u0u8978sw4yqwa8mam,46.586079145880488597,1
rdx1qsp9tnurnc0hw7dkkd5wpux9zrscck2qq6y4fecud253cajaxqhzvfggwwv5x,46.482223511167759801,1
rdx1qspdr7zhsx4rjxnrmh6syraelrkkd4vkmtu3559v9jst4ka48sp3upc4qntjj,46.429950619592266241,2
rdx1qspmvc06n0jze039y8guxev8989y7gu9j0mcv24uhf3z8jve8y42xmgml8p23,46.399440138897907028,1
rdx1qsp39wu3px40pr5439th7eg3qw8hw0y7d6d3myma9wxw7jfrwcwsz9gdpsd03,46.359309947833523143,1
rdx1qspza85chlsn6yxdp47953707jsm8ngv5e004qg4p9xdys0let25ajqgh8922,46.347626817896746548,1
rdx1qsp7ma6qasz78v0j6wu2gvzys383kytjmcrc93mglq3y3j6lyhpdg4gyfy6se,46.332113023713081253,1
rdx1qspqgqhaqr60u07l5tagr6fxqrp989yh8stasqvnzgzpxfq6e727fas2zk50a,46.289414915521492160,1
rdx1qspad7u5t574ar80yt2x9crecq209hwvjmdqxs8dp7e62yan0t0pl5gy2hfh7,46.222989469688030131,1
rdx1qsp2c0t27x6w3z2krdlzl6z78ktjvqwrgp2esgze0a537zmum64ufrcsadpnt,46.181285209996731158,2
rdx1qspcrejshu6n2ps5wuh7nd8cyd24kedgurklguprm5dpj8rk4whyragn0h5xx,46.147049081686550360,1
rdx1qspxrq0j2ertktjc8ltkkn3akvym456pwkgz05l2wlaq99ek5qz56rgyt8aqp,46.134193881733904884,1
rdx1qspwekt5tz9nhldax89sh2s6qa90xlchxdudx4hvzn5q2t4dk2tevpqpaj37e,46.104476864172676440,1
rdx1qsptd3rzd7zrz97n6ch3het4st8den552jm2lyehdj8vteqc8exr3psm3ehpf,46.050331231706022568,1
rdx1qsp64jc20wd3qkpgyfcwd92vh83m2ms6slzf7lvudzwukrayay8pyhczphfkd,45.910714911615613191,1
rdx1qsp6wn3vrr5dcu8kjdag79cvz06l5njclyrhcw0uhl3wnkgzuremxrqzq8pvf,45.688857195533387750,1
rdx1qsptt83l4n2t3l39ymjr4t47ejev8tk27v5cf3uzg708sx7dvav5tus8vl8n6,45.665392025657151917,2
rdx1qspczddwuadplkevwyn5dptl6wtk737squ8t92v6dnwuyluy7vg0v4gsp0zk7,45.556736622919573317,1
rdx1qspf3ysxc222l0na8vl5j0jvzpnd8w8rw8xrwha9jwwvl4gwqrz2f7sgf8dpw,45.519734190290338882,1
rdx1qsp38798zmrst90g8f5wyc6mc433nvklkuyr8655cy0asznfdyztrkclsd7y8,45.468605082752094683,1
rdx1qspgqjew4fx9w97gz0zhxpwue3aclutvhgf8h5w3jh2qh05y5uwsacskz4ju7,45.442331492610846025,1
rdx1qspc0c52khggtswg7p94zcn76uefxg360nszm02x6qzjly9xj0smvuqjkmdyx,45.317012576122679436,1
rdx1qspprds6xqalu5scfuedej9nmsf7dpupq8fvawtfs68cpg35vz7rl6gpd05gr,45.249943110983485282,1
rdx1qspjqw5qh6lvl6j9dd9pc6r8pamaatths89ue3jsd3cvcxtvjje6ljgan27xj,45.219150683573358320,1
rdx1qspgdndlkg8dxnkgqcudtv0rgrsp9ukn2yz7539gr58d660qeu6r0pqkmg3j5,45.203531034277241025,10
rdx1qsp7887uwrxgayvddev4katahkg8cy04z54znl7gmnendvw22fyx3dqpgtlmj,45.129754752147604393,2
rdx1qspvtgex96673gdt2mhzlhh0lgwfr272s0h9vpufpxdp4lkpv96dy3g2afg5h,45.125675600777953606,2
rdx1qsp7sdq73ww770hkmf7hcgh7etsqzgxg3n27vaaq8cgn0xsvv6tkyvq267qqr,45.012349091611876731,1
rdx1qsprwz92sj5d0n2dv9ylukyz2yg25y23erwm54lz60zhcyqmkprdlgc7qmtgg,44.966353167899369425,1
rdx1qsp6nyp2a9x634azalrdj0vevlfdf62jnvegkxs3jau02h5m6dwed8q6cayy4,44.923341749627632165,4
rdx1qspac6stlvdkndv04agdlvkw9ygpdc3dawkuxcy4fga578tq92d3zwcysjtnv,44.875059531797577296,2
rdx1qspzpydl3xvexsqxvfu9vj8v4lmqr9vrqklvl3qudj9lmpmwhqryz5cq6kcgr,44.794104681090922932,1
rdx1qsp92nfcuy9hmvmfdsm0hx699777s6k7jz5c7fsl07pku2gxnxwn5lqktuuck,44.760062813205723451,1
rdx1qspew342gg7rzxkjjaf36eqyzvyyr3sald59p029fgk79jluvyh9lsql7av8y,44.697484182237094547,2
rdx1qspzt75e7v3ye5t7538myw0mfmxfmph92nwf82kjv7dw9s6rv77l0gcayvja5,44.694908308776368345,2
rdx1qspgv3x5fhea6fnx9vmlf3vkk3kle2we97chw0spetqy3nj6dt3kaaq2y2tlj,44.649461524811519495,1
rdx1qsprenz30yfx6pj2e0y0t2tjhqdce4c0p6usnysy6h8dyttkesuhnzgpvgjel,44.644930742999641353,1
rdx1qspm7d9k4m5ukz0l70tc2qkchs5y4x77sx3nrrl7l95gv8yn4gfq4kcdc8zkn,44.585383130137057469,1
