address,total_staked
rdx1qspqppng3nfkvnytxawne0qswdz9ykk4hnqutd2njmzfjchpytfkpxgmyjr8x,202.83594
rdx1qsp8ahc9ym9gkq79f5vdhyjqu2qlca4e7hrvl7ah0wcjuypkwsgtadq0sjs26,202.83128
rdx1qsp2fqm5sul43cdnknukunggtuumfqu0squ5uzvle03fpzuathnhaus72cal5,202.55835
rdx1qsp46j85wwwpwn5tfqys44cnpzjdc329pxp6ljdhu300lzr7w9mz82qe6slry,201.91714
rdx1qspvgfmg4fv2d0e9ppglx0ze8z8u5taeyqtm5p8hfaprjzq8h5cfp3g8065cn,201.37169
rdx1qspvynsctk5zzxc492cl7cjse4xnppkp86lk8g4esefprx2qgmxd49cz2ddqv,201.04562
rdx1qsp4ntstssvgrr6qvsz7ku78ln3qtn0uzl82dnt3ma0lt5mn6sdfp7qn5xsgl,200.8028
rdx1qspgm2rqmf5dpus4ka2cqtzqpls56e8znedu784j3hk7leyd65ds3lcj09rrx,200.54975
rdx1qsp3dszx02hhqxw49zkpwcgpy7v795rnam8jveuc8tx00dj45phl6ucsefmjh,200.46638
rdx1qspgjfy43vk9grm9qkn5pak88glx4zpeg8qvxhmjfl4uhzu65vgpqxc7tzg0d,200.11544
rdx1qspwyhz6kdddpw48at56ap5nsxf7fnwy9gs22yy7mzqv02u89g3m08sxyqdgr,199.86127
rdx1qspnp0jqzfdsetlrfp7nrg3eve8gwfv6s6543q0kyt42kw8fffepplq7ts393,199.53158
rdx1qspwkdvjgq7d2z6x3curxve4cdsaycaxmhas3jm6d0yu4fsc8ch07tg9avlhh,199.3129
rdx1qspqjrd38aafh5sr0gyr8455wkr3f0gtguutmj6edmzt7yrsn7jhtqgs25403,199.10538
rdx1qspjd5h0aplmxl3y0c2qw0sqzsluddv2rwcfgt3y0gq2dl37wsn6negrcl6eq,199.05157
rdx1qspl0q905tvgq2h8un6vxk8jfhjve9lnvr9mtzmy9v6j3pcgakfll6c467zqn,198.29491
rdx1qsp0np0u8jtvjc680vm2skyfg3fm3jrf6p40zw86lngg73lxwj7wx4cv5v4jf,198.09164
rdx1qsph02d9hr9x06vfj3dcqmgygneghm69ndjwp98llwd6uzj4439rqxsuchdd6,198.03165
rdx1qsp2pwnf24xklnds5lldt7k8spcv63zldy9swq0kkcr0am29a87g0pcyafp07,197.63298
rdx1qspvmnstcw29tegg2xrwgjpq4fsksrea8vqfsvgdx8p897rmskyr9tqdw6mtt,197.58068
rdx1qspg4pvzrrqq40nsvpzeqt6kg9qgvczxhnu58fj25vl6heqkg33q58sce0kvx,197.37127
rdx1qspj88m7mdwuzpy02u02v67y3g3vr4pydn9eju8575tqa0jukgtp8ac3an42r,196.68915
rdx1qspm2alf2g7wrs02x5enwtzjn5cze86n9mw24f07l3cysdlld3fwa6s6a0enf,193.27231
rdx1qspjctdz0438nc2ham7h2n3mpqsx7afkr32hmedwm08cpqt5uvxg0wcm4rvwa,193.06931
rdx1qspzrcu4tw0r04pww4jxr0cglrwdlm6zs5rhhz8cj5zz7h4qn9szpzqyqzsyw,192.83996
rdx1qspf8rpkrjwt8n0tq347ksgtawznmfzm2g8cv05n4p7kyk9dq8yjp3sw80zy6,191.75668
rdx1qspnxczw4lhym9llp08l0cw3r2s3uyh4z46qtpndxlwe34plxrttyequ8k87d,190.99017
rdx1qspejrfswf6wumy649kum5t0yxjrnwz6tg48nc9y8sgueagxhag2tmgxys0a4,189.6731
rdx1qsp7vtgvt6e8r8xjgcv6s9p737td5u8w8crw9qkw7t8djtsw6zstwqgz0z3vn,188.76685
rdx1qsp6tclxx9kyhdc57yhldux5n97lwf3rupn6zsfa0ea7prfaj3d25hch4h8sy,187.95009
rdx1qspvkzl7328pc3h6e7lj37u6xzqc53fhq96w5lks92ul78aescuesqgt8tum6,186.77428
rdx1qsp0gzqpd0edzw773qsz3k3vxyg676xwa0mv5azjmq5nln6fkv0483sy3dccg,186.70942
rdx1qspufavzjp5a24h6dyqnnyvtzcwrekclq87yywqnnxhhsnn50rt2mkg0f020f,186.44432
rdx1qsphr9st9m866f7ejr2y40pvlke9ya89a4kaxhj5hpkyj2pfv68luxclzhewq,186.44082
rdx1qspymrajhqmm6j2kh0649ty4wnnutf8kk58hxtdhfej9e9t8dhvcyeqc8jcz9,186.32665
rdx1qsp0uxc7r8f536rxu4xceypkuu498arcfl8lhqqh6dnh0cjw9x998aqs9kyw4,186.18944
rdx1qspd9070cs5sum0mzk9fdl60p4teujmtup73n5j8mn6a80k3zx7up5sttgdsq,185.83491
rdx1qspr8vvjgx8jp9fnzd0vs0hczk3w6sk95uh56m6r027s04vsmafspqqs6muae,185.49882
rdx1qspqyhea0ccfmnej8uvk0vpwhy7xrrpd8rxsvt26ych5dvrvqywendqdgact3,185.38884
rdx1qspdhq74yppveply9ke7t6sk6jnsharp7ylngxcqj8k7nj330z2pzdc57uszn,185.28643
rdx1qspldt6j02ymycnmjkm9ayuevvqw82cyyylq52xgxkshsj56u33nakgadwcg2,184.982
rdx1qspswur54jm80pkd4mecqz5avlurcsemj66vff60qhzg007xdl376rsartxae,184.49625
rdx1qsp2kqa560vrhtu9mqjhghr576kjeuqgp3076hwkx22kk64pkyawjggnkt45v,184.32528
rdx1qspdqlg607skavt9d03vrys4wpfacxmrefzwyev2qn0x7eqvfx6ffxq9q394p,182.52982
rdx1qspxu0n4feahzxw94d5t8pv7stcjlphh9zfmf2v8s0rudmhl0fc7lfg94kgye,182.22762
rdx1qspsyye2nv8u5x3mlzfvjcmhstlzs9ctr2nlrc50uvf6j5rppz7galcghvlh3,181.69657
rdx1qsprtxyj8k3yeu2spr9rfxcg2g7ml4579dyg5czg0xrew35tzrf6y9cd7rny4,180.64571
rdx1qsp79krtulpagt0037te9ae0qq3lwrc9j0cwxl34kpp743nre0taqdcdzrxyk,180.1389
rdx1qspx3xa2x6737at645wjjwfg083rq97hkfun6dw72sx3vxfxaelrtuqr06dtg,177.27914
rdx1qspx2f8tcx7anutvjk9gz2yak44d6vslngduam07y0szmf2gk3whuls2xrdcw,177.11658
rdx1qspk9xwd9nhugtqcktgxgaf6ldhsm054f26lvy68f7vg5g3z26c7a3shuzvv6,176.9587
rdx1qspf3f0mj2wklq8pnygt0zlsmljqysd0c646gr9sekelnqymtyvk4aspptx47,176.01415
rdx1qspe5w2l3y9zdnu8ruusuwnkscuvnp6znv45eug9rxquprqhktngrgc4v33vg,174.73121
rdx1qspufn2hgtmv4sxgch5ms02802pjdnwug6zxw4s2su4c7zgvrejqzgsprlsel,173.58369
rdx1qspxjpeyy4gypc7frkz9549n07cw2p7sf960z2vq562ww3nhwmzwl7crtuvca,173.35328
rdx1qsp7nygk5x3vd07rtaw2le72jgp4scxfrqk6yyhzj5j9snd4m85se7cy46fzw,171.61335
rdx1qsppacp2wre7ypfwf9tkcxgsc63wnfe6xen2uvghadk7sfrtu446degsfsw85,170.61155
rdx1qspp77974hrtrmknjxfrxzr03fsxnwhzx9tlfaclt7e78zt60zcztysw3dv49,170.32524
rdx1qsp73xu48rtxqkzu0xegh2tyff3dd4sg0dgrdf7fee5nh8kxvkl0pxs87380v,168.67891
rdx1qspwj45ux6574slydug72eplx98raaxephth69l77hdzzuas630t8mqkczrmt,168.53464
rdx1qspkznk4psz4jcc3cdhla2fzxqgxyfluh889txkl37vhr93egkq36xgrsfxf7,168.53464
rdx1qspwqxft7k7xkmhjm4mn603xndpu3pp66cwedzuslja39mdcjl8geesxtnqkv,167.48719
rdx1qsp6f8ym32q2qddlq7hn42jkdcjdl9c728dufr52k0hkcyya2rll9hccxlgxe,166.66822
rdx1qsppkt8mm0s85razh00lppgcn3mnzakvtdd7adyjy6tmn7vdjxetc5gkauq69,166.45155
rdx1qspxydgzsvqxr3zh53663psdpnfjy225nq598tvnz5tngygas7ag9nga7hqae,165.55989
rdx1qsp4kpu4nu4xtg9hu034tv3e5jtz9wlddx7eprrzl9yrz6ff46qwvuskf3z8x,164.72096
rdx1qspcypx5kf6xffpqpjjg2feyamqm2gtvyxu7tmyr02lwrfcl9etk3qghnhwdd,162.86984
rdx1qspvkmat3a3n3770yax9sfkaklfvwc0ap948zzp2ku7g52qmq58fwmsnt32c0,162.81162
rdx1qspnwlxvgh6d7pnwdjnfrd3pny6epnzeefps4d0skcgh9t3g43ggfnse4u7m5,162.55603
rdx1qspa09kvw99u5pqdxz67q0kx6p6tre8uypf5ajqczg83atfcjt8rg3qm807q8,162.1534
rdx1qspvjzwqfchkys6x7yfghk37c6eqhykjghtjm82wu95j2vvlak3eehcwsaxtp,162.10987
rdx1qspvnfv8e8ahrk6v3ar7urd44t8885spm8m9sdm00zsw6sypmwa5u6su80y56,161.98385
rdx1qsp2f8vx8y7sxctwnaycuguw6fykwssup35hukne3egtktkfstkne5smuz9ad,161.74266
rdx1qspuc5866fhzlmqzl2gfxtdewwp692fuhk5gy95xxx83ege738tjrhsvqwyrc,160.4935
rdx1qspmh7lc9ku5mcqsymwm9720z6jyeq35p2jy3huxjqnddaqytty4xzc9sed8a,160.36944
rdx1qsp7e6gl5xzmram4mas7c48w32al350r00exn9ylg6janafj5a22m7crcy6pq,159.8
rdx1qspcz8457pf6c40jjdklj7d4ejflhctdlw3yykcgsezx4wfkj6vp4hg0gz8hv,159.06855
rdx1qsp2zxyyln6xpp2c5c905p9905t43hpthjedlm7a2lm00apum4xq60gcx7rwy,159.05873
rdx1qspcm36q4tqsdttuy7cuv73xavgx84ww3avu7gjydhu2zd2r5us8dggll5pyk,158.08837
rdx1qspdsk69utyal6q0d3h5m0c098ay3cr358y7re7whkl3nne9eahxmss54pzr5,157.2037
rdx1qspx2azsesnkfcku5cdl398kejkps5l4qnytc4x9n0j0e60rsl8cx7smzupwf,155.20989
rdx1qspljsjvwcrx252fpyzp5mhjnkhmnhtvjql8d87xstat2jh8ch2804c2dga6x,153.6947
rdx1qspa5t39cxakf2tnr4n230qlpzyrc3ay64jdmr5m320wyxkc97a3t3q3hzaf7,152.51269
rdx1qspsxs9x5zgwfrr0k2j4yfst7hpsr2xxyk6t8fc7ut7r6sjwharwqsg7ss53p,151.8387
rdx1qsphsy5cmueuzyqtaj4u2hwrwlhmk6yegergayf7p2kvfvhvryp928s5xfvlx,151.42318
rdx1qsphc20pa79ctatnu794288unkssy0kpdgzlx2fv6kc2cd8ugnk3swq8xqp88,151.41672
rdx1qspzpdfmskjgggx0n63r2qy4wh6dslh4yu9d5xtyxxlt6rn3x7xeypqmqhg00,151.3957
rdx1qsps6q0g6l2442306s3rxu4dkyl9jyags0qkz7zrdc9j8zzvlvn009c32cp2v,150.6171
rdx1qsp7t7lexkx6cmhy8fz9hwxghcqvexlz4lvqlfg3a0cewn0wc4km07ct37lxl,150.46651
rdx1qspt8c8xf933n9azdua9f660y2dq3fztyz0h574dksndhgaxezq5d2ggg3t32,150
rdx1qsp2kv22hwe22mcn3cuzhwn6ur5vkfzcnwe6qayn67gc0c0vsp2x6csyhy9dh,149.74793
rdx1qspkyjn8apa5t5del7lwyx444nxrqfzj43jmhmcdxgls78r65ahpa2q7aus8p,147.48199
rdx1qsp64t8ah4fh5h794v53wv7kn2xue02l5rgemca7dtfnzll9rztw80cvtnejl,146.34918
rdx1qsps6u9f63esl5n4mwnav5hc3teul83nsylh7qej8pjupw6ddjgq9hq5ddtgk,146.33181
rdx1qspucau352qqwga62xtqewzlp7ddlpmvxcjvf70jvjyxdnqd70yszpqermv0g,145.07997
rdx1qspmdygmhwkg5hvuemsd8ky507m4ajhdhg4qm68s2hwkgmjxt2wg2pqryzh38,144.74155
rdx1qsphjv6wq3u9tyzk9q4dwxr9qq73rtu5d4nkw6wjm875lactmfw69jcpx8a7a,144.37057
rdx1qsp5uy2xmtsy9sj0h6lpvv35083g85pz75mfactuvyaa80env77kpegq28708,144.02668
rdx1qspgnr5qs99ntfkvkpdc4mz7snql2ec68ch94l9h262qag5ha4l6wmgc2d2eq,143.4674
rdx1qsp6cnpnpasrcq8ca4jhetusn43q5ff7mf49ymqv0t3snufuphnjm4g7ydt6e,143.3068
rdx1qsp3hr5ygk5rcuvc6ce4cllmku5e7l0ejzf278ptklv24ceq7yw6phq3vxtj9,141.76504
rdx1qsp64f2jv46hxkylu9eyhqwjcpp0ev34dmqs5ew5xe30rgsygrdy38gflmq8k,141.59159
rdx1qspw8fqh2taszezdw8gnjg6z3mfjq53wtgumj0ayl86qfscqgfktwks32va0n,141.35103
rdx1qspdrn27ttm8njss3yn7fzet3glgud77w67e2u5ayk3lz7604rlqcpqcj3vfk,140.10484
rdx1qspnu5paerdl3mttdxrxk2svck09g05j2zxzhufglagydpakelzr29c6fvzru,139.70997
rdx1qspcy0pegyckzz2fkq9t8lg93enamnlvuc8dspphz3ssstj5d0xmkzct8aqwt,137.28498
rdx1qsp4pmm3wvx24wprzzww460ru2l6a3uj8m3tsj9r8f6dyx7ty7pq8dqwej26d,137.28465
rdx1qspjyavjtqn6regvrl2x7qzq7tdurmfu4dn3nkpd6kwqhvhy2jggdmcmcu27x,136.31015
rdx1qsp8e8f4l7qz8d2756xsjqvwpp97xpwwc7csrh9lcsyq7zrpsx77ntcaf5pum,135.65169
rdx1qspdttn8n0tlalf9drjpcfrd8qku3wv22kpvwr7gf3rzwk07y7vu2yckfdpd4,135.5281
rdx1qspp272dzttq56x4gc8h0x8tsj65fdyyxxr9qp26wfyeplcn8769l2se3eqjl,134.56953
rdx1qsp00z0s3v8cr672rzha4dssjpzj4t8sfyyzkdfqksz5hgexvg55p6c40j2n9,133.34112
rdx1qspcuahj4ssadkdz24rdpjlwyts7s7vsrptph9fj9hguxaqv0tusvvq84dgaf,133.27384
rdx1qspxrrsvmgcu5xfyejgqn2v7udfe58gf5n6qxy8lwhktqsvklrn9chgdk9ke7,132.36144
rdx1qspv79eeef2ycn0yvxz65zzlj7k4ka264xl7qy9dfjdxm7wpn277ggs6h67ax,132.1905
rdx1qspe02zuqmu5p7vxsfqwjr2eam6qlhjsw93rev3fel0qsu2j68fr7vs6dp6mf,132.08934
rdx1qsp862ysklh2g2as5ymm6zh6n5grprmayzcuwjr6ny06dx3934y2n7qu8j6z3,131.81565
rdx1qsp6jlrt296nh5hua7x6gmr89nf364q2zcqzmcprrl3uushz4s7wz4s3qlkt7,131.23354
rdx1qspwnlz702n4atmmp0pn0jpkfzu6cxwsj36mvfpe2zfjhj75yclxkuccjcks5,131.23354
rdx1qspuye9974yn76flxe92ke6mrnmev5rg7rrw4e37umrpqszfcz50cwgdfrymd,131.23354
rdx1qspxuwaanh43xhqmdv4j9jcna3e02vs4wzsjq23p2pjx8f9j98w4v3gxs0lzf,131.23354
rdx1qspfd4lqs27zdfev76xwc0qgnakkcygn88jh2j80cmejqk05ph3p2ysn0m9gd,130.60576
rdx1qsp2ufa0da2h0zcsxyef8w4fhuk3fep7zmvhh6ygysta7l4dn9qflggeazkwq,130.48756
rdx1qspejg5ac0djayfk07075s6hy6nse6qh5ugr9xjd35m9mf3e0rq5gcs8ahmde,130.22197
rdx1qsp2yqhhk7z8yfpgj2zq0ktqydhey932tv9m43ufh47x0weavg5yuaca4p88j,129.528
rdx1qsp9jtm70rjm0k8zd6pmm35rdrkvw2dxszflpf5wacmtp47qe340xfs5kgsdu,129.51424
rdx1qspe67qwnuynahjtuwua9n957z36c54l4v4utm4kqlxwn6ssppe9m2c4vtvqu,128.90747
rdx1qspej9gamn8q2cxrysact6w63k7yh6gxandakztm34293cj42sr4mvc4a7mde,128.47725
rdx1qspzcr6x2dm44hyd7ptv047u6w9nv2xqkz5vudujw6twv0kh3q0cfggg88ves,128.10167
rdx1qspccd6c362rwaqdkkw0qxdueqkmxcakfpcgnl44rjma6uv4d9n6afcdlehk9,127.92075
rdx1qspnddtudd6ywdzyfv9q98a07n0un29l5t64yf4qs99gjnyxn6cpwngs5lwd3,127.24019
rdx1qsprfxvc7ly8gdynzx9vxfy8fau04zntkr3cpqugjm9wfg8c07ucm6gcuc88r,127.16866
rdx1qspf0uxd82ugchgrt4eqv28e4z8csuuchyl7h7yjh7cun4de2hcxqhg9vgws5,126.62964
rdx1qsp85yv4x05vwlpya5uwmyhfpp2rhwh2qak2ytk2qfsrr8hvde6fenggxjx8g,126.42491
rdx1qspd64n2d674nqzswd2aewmnlxg672dun02lt8k9v8rcdn486harxzcc0eekh,126.11592
rdx1qspys6cpcqdq06fjpzslrhsfh3ejt2a0p8zv5v529kwz58awpffq0ncvfnjes,125.45941
rdx1qsp5tjn8qsj6d6h9w0g86mzwfzavkh8ldty7nudvav7c2uy8y4245ussyk6ql,125.43139
rdx1qspkgckx7cjvs2q4d8g0u4wnkzv2mrzaauvm9ys77q4ut2yygdcxn9g5fyey5,125.24284
rdx1qspr3vpup0se5cd3vdklt7fx9dcd64mvtkjv9vxtwzrr80r8hnaprmsuqkkpm,125.21427
rdx1qsp7mvgc8fnhq6m29d9llr9fun2jhyqqp7npgs75hcm8dp3a0zhhf7cxkkl0u,125.17192
rdx1qspc5r5je5t2kpl75eg5mkg5jwaq3f32g8x20cqj99pfx0dhef9a30gz3lg9q,124.86999
rdx1qsp98gaf3gnlnpysxmc2m6lrjxp724j4mjpqn24jwuxyqlthlnfg6sg3ry0m9,124.83733
rdx1qspcrj7wtsawfplnq6c5vapmqg9auytqntz659j2fk4zatl87z460rgp3tcrt,124.17739
rdx1qsp8yagvcqyds6acu903d8nydpkhyv5m62vgs0k9p44rsefksn3peyqft3880,123.46079
rdx1qspzvv7zuklf9a2gjv90tkzuftfv5ajg6eaxc7qghn4aq255lg9j6yqucc52a,123.28275
rdx1qsppgan3726q6ktc5j3jt9qp78ux0hv6junr36msgplcgqww3hvcz4gvmnguy,123.15378
rdx1qspg08j6ljjz3hc59wf7q32m6kqhynpuk9w3hf7zruhg0qyhmzk9krq6se4s9,122.03445
rdx1qsp0f24mcek95hq7dsy969wk43mknl6mf0g87v57kdatr4tk4rtcewc0ymjef,121.63398
rdx1qspc24gk029gr3vngz8zrw0kmhluuh6h0wt7qcxt3ut7t34eke6vh5quuduzg,121.15862
rdx1qsp22c9smz753y3pqghzh50n9aj5ja20s8unzxvj9vjytdg3u26z6uggnfh9e,121.12087
rdx1qspg9xj5phpj5vqhh9jlfejhn403m8wenqwfny8p2zwe6emvj705z7quun4hw,119.22329
rdx1qspwhncegc3m5sduewcyrrnkd29j0lealse030mpfdjqxhrk7vyu2hgekjuh2,118.66667
rdx1qspjas46gj6cz9ufvzcrsfnspgtmj33x5ymvmkcxllqdda5u04006vcn88wm2,118.19792
rdx1qspzn4gmgwdpp4mru082thll628240zgancw7tfys8q6lkx5qk6p65cytpdwx,118.02187
rdx1qspqeldfauqskxmxjpadu8hr4r6jy2trchaqqde04lr2zfhvtlj7zacnl708w,117.96665
rdx1qsprgqxeakwz2plw4v9sks7aeqqmc4j7rcmzwrg8s0zpd4adss4pf5qlh02c9,117.95334
rdx1qspcgtz6d5prxnxgdn0avzfsudahqdgdra4fw480cazgru9m6asqptsd0jdzt,117.80074
rdx1qsp8a2rerdfe92smwv9up72xhdgy2d2978apyte5kn64exqupjycm4c04w8tn,117.71153
rdx1qspftfh9vlxfxuwcmlrxaj2m455venuvt3dn479ecva7u7a53td9ytcr72y0z,116.15394
rdx1qsp7u0uzvf68zn4u405vzqc5lgnd9rwcrhr924x80jxsyxrjfketqwskmj79f,116.12803
rdx1qspf88n06enldjp96a5t6469s76f79jlugq0jkwddrp2amk8zmv6j5gfd989j,116.09276
rdx1qspq2fhn4vujc2trya3xx6het7f3wg0dyxc5egclnx2g35yu5rvlmrqfwdr9n,115.65396
rdx1qspuj0kdyk920deggtq0kpw8gz3ng86au67ctfymf36wu8t09vdcdccmtgfgx,115.47618
rdx1qspegngtwvmrlvvp0fnh0ay8mrzke479atqp74hl274a9ld3wjs4lksl0pde4,115.39656
rdx1qspuz9296t60xyj50tkxqt9tarmfhs3ce6eur6vzxcmgpa50qjxahwcnnmyxf,115.37034
rdx1qspjzgz732kl5273hjllerqtvknlfcdv6afyfmax2ze5ft39n0vg73s8em6zy,114.84666
rdx1qspglln2cus8myak45xpa8wq9gpjgw53fuk2mymdh4u4pn2p68m7smcpl5rhu,114.84482
rdx1qsp9h9f774kf6v443jtntapr9evd7hghmpw3rhg430ptlnukjy28vzgp0tddh,114.76974
rdx1qsph7lpw2a59n502xtkyqewws0wurg4v7shenwywtnx62ppsacsm8ysw4cj9l,114.71141
rdx1qspl7mgjqwgwqyjvy2tj8swe8a4lr6mxqdhwmn60cujl6a85mqh69egsj5h35,114.02044
rdx1qsp7cgqsf2veeyta8gnkkumvh4hj5mw6wkau772qg05l86sd5rjkdqqemezqf,113.49231
rdx1qspm48x2pthsqyr53ganzzpdyhy38gpnqzadflvc3d5cq9gud8g7r4qejkzds,113.30809
rdx1qspruy6l2lqts3t0eunzs03ydpqlxvwgetd25r9ws2y7sys6xvve54gf7cmwa,113.27105
rdx1qsp3ecnuqvlq9fum9fy72sqg8xhqdzh5d9zekq225v7t5649sg8w8dgfasm6t,113.10204
rdx1qspwqmy50cwkmlgpg2k3j7uj07pk8u022sqcf08jj3nuakgqam0l3zs3urhsr,112.87696
rdx1qspakj4336xumjm6s4t6p6unll4a26fa4aksstau0nmpuyyryjjxekcz95xm2,112.84631
rdx1qspy26fa49c707gzcqf4j567c3hcvkvrv9duw96e0yk9tvtahnh5erqs9wqwq,112.69851
rdx1qspcwltny053rqm9sxnjjdtfgn32m8evz8pvy0ljaq5ycfx7mmg7dugxjxr09,112.48514
rdx1qsp7qygz407dupz5f44pz37padyfpedam7ymu8cmykemn2puacv5nzsz57yfy,112.43086
rdx1qsprumfkt5qdysrddllvnh33kc7zkhhxh3md5aeucuaje2lsllm5tfg9x5uwr,112.38124
rdx1qspndh8g6rh6r9jjve87vq402kqwhmq6pty3ppj8fkr2eywjyfvjugcujh8kk,112.17454
rdx1qspghgxn2ds8dtuq80khzke20egenjr9gjk6mrafrxqzdvgh22rl80szyvj5s,112.07342
rdx1qsp8xv5zqqfpxn0d4rlj7r0wm8qvzn2jtmqn9tjfjhx02a036j6dk9c9z6mfy,112.05342
rdx1qspggv08kcc5sxdk6vm6smdhplkr3cjhjej98j8xpgrnuafgxs3s8wq2a357u,111.85413
rdx1qsp3yke3n5zjf73gnjmsfg2ffsc5x09e0seec4h6x9g99pa92tga8ks6z3w7y,111.63098
rdx1qspgchzxecwx4ew6urmkqc40f5fa58032gwqf45kgyuwxt5v7u8gv5g2m4cra,111.55198
rdx1qspl2ea88c2l2xeyg4xdwp6tfq0lvc6uwq0cgxlhw9drn9gal3q30uqnp0h6q,111.36617
rdx1qsp9xrzg6chkejy2yevksvmnlzwterlx7t6p20lnef4q5tdzntl8hpcmg7c26,111.31469
rdx1qspmax7cwd6cyt6nh2t0jjm2ermddj5hcvexa5r94fqtjykp2d34qvsu57d5h,111.07261
rdx1qspe729ak5davrllvpdlyr7ynhanzxlxa72y6u2aqkuqcfjxcss6s6qf4y9as,111.04327
rdx1qspvrv0j6q6gstmt60qlyhc58395c9njquusnfawhvnjpgrndxqwttsxj27uy,111.04196
rdx1qspr29zquh27d652ww3ztjm8lqn6kcmx2xwpe358j37fethqtrf0zrcs8kyag,111.038
rdx1qsp68dtzljmum07y057tfg0p0mayn5reujm7k9rqjhg3j7gsczsd29gavp8c2,111.03734
rdx1qspfekfw2rvydzxvdytxsfttesvldxvhaa03gllulryvsddnuj09qesf3rg59,110.93057
rdx1qspyywew8w8d8xz32hn7e4afjzsvpdwnlxzuj9dk0z75th56m2d3fnsc0xf2r,110.87842
rdx1qsp6fnrtmt94sp37ta9qd5df7zpdwradfp9rl4a37r40n367h47ek7g4j4d35,110.77744
rdx1qsp2s6apc7jj6997r0xc7c90trdmvd7v0ahdpe2049ukmpx570hkl2cfhcyn4,110.66377
rdx1qsp88lpaahcwvmq6nmqjl0xy2gj52p358uze80jqy42dxszkujj6myqc7fy3a,110.60162
rdx1qsp3lrzpu6xxfufwuxs7r85qfplhzu7f2lxgyk3g605k79tzgplwr3qpfxdwh,110.37627
rdx1qspz7hawtq5j4wmtvr76n6xvpfutvuhnpvcxumuqssrq0x6j5apw9qqzvfscq,110.36225
rdx1qspwp787ns76gv8da30dkz9rw048mzldjn43zemys4czxxqury7t2sqlvma2u,110.30024
rdx1qsp2fycvlfnxnwj8yxp5rpuwqrza273lf6m7vzjfa09e5c7csjvpg9c8vrtl3,110.26916
rdx1qspzrplw80pm8nx5avttz3dttxsz78yc905taasxnuqjc3df6z7h40gjrw3z5,110.18784
rdx1qspxlvhv34y0hrh4xgk4kl2jx8w6vgq8upl986vrmlcdw70yqecuuxce8cqvt,110.11786
rdx1qspwx8qqrc8ppt32k82g5hqzgly8dj44sc5cw6edljrfz07rnd4chact99ztf,110.08809
rdx1qsplm82y8jdqsv0tzyqkys7v8pse250u6ksrthgyy8jmgshy5uyyckqqrmu0w,109.98338
rdx1qspqmjgae3d05faqlf2leugx6h3eqa786v7gvfa2y987qzqeu35nxas2k6sq7,109.72042
rdx1qsplkzhnrd0tun6f2u4g644xksmtah7cg2zp09vrmv52w48tfa8rarsl7jh32,109.71564
rdx1qspd9fwt346nrl0htxqswekja3t67zl40daxq9v8h96xqh0v4tqjhtgskhef0,109.71564
rdx1qsptraxulmvuknssgjmgmqvt4akjz0hypntpcskjevfkxxqjxdjultsutc48p,109.64496
rdx1qsp7cv9hlzc4hedz3q292pq5q8cm5tlw2gm6a0srfnt7n2zthw4zk4cwc67xt,109.21942
rdx1qspw5tk24xrsx3p5m8ks7jzup78p0q2t6qxde9cqq269j23grywfcqq3ldcrl,109.19341
rdx1qspsvvmsfqvtxrq2necugh023j85ywxyahcx5y282l9ezmxsevdkgas4tf2fd,108.90876
rdx1qspk5wqrv2dj7kuwrxu7hlymxrkkw04a2utsk7z5v6mw07vtswjksaq9eej3w,108.71249
rdx1qspdx54xcz4486pxchp6zkl26k3kytkfcxtttmycd0pur2xx9gz4qxgv20gng,108.6428
rdx1qspn0gna65d67zf024zqum0mt0ag7njdekpupcd7wfgsxa9nlgeknwqqxplj3,108.51922
rdx1qsp66v9uyhxqula392v76g0h0rek606ktexh5cz50vc4mp7ss5hnvlqm2raa8,108.46453
rdx1qsp0r2fjfmyfyxap6nffatsc6l28wnr4exy7f07fh2expyeu42sxqwctf06f4,108.26705
rdx1qspjlgvphl7gs5zxxu5psmnlt6h4av40yw63epx9syuwm793n88cr9sg9jwxm,108.24881
rdx1qsp2yxhu6z9607da4gngq9rddt04t4fk9xrkgxg96accgxk9lxgj9scz63v8z,108.19469
rdx1qsppk475ykhhaxyluksue9z4yyc49z8xrg4mdrjy8sdsvsmsmmxrhvqw5zz40,108.18341
rdx1qsptw0j678wnlwsaqugsjtg5hsyypwfz0qked9fctz9z3a0de2y76cg2ywfqh,108.03539
rdx1qspnjfk0de2swp2t30f78xlc2rwzp7sxmckye3faev6e385csz50kls50dsa0,108.00742
rdx1qspspsv5cafulznyzaadxrjlv6ujqj77r3nhjlwe769rcajzdwr4lzgaz77sf,108.00742
rdx1qspa3khz99scpu0689tj0s9dlsezs4x578p40wjt5ukpshzexusrnsg2ntm6v,108.00742
rdx1qsplccxg3r3tvjx333hq9de630k8p4g8204jytjl9eg6aaxmv3xv9fqzvg9j3,108.00742
rdx1qspga0ksdgdcxrjejenf7fn37003zvsdyjtaxyjc3k3jcmtzdfmamlcltn93u,108.00255
rdx1qsptn84n07539zuvqh553z6caeqv3fre73sd235cpu96u4ess34al8cpfrdps,107.80966
rdx1qsprgusxtq6ksvd3hewwcm6754nv4uwzj87k7yxcdj5x3ffyh9jvlrqsnv5l9,107.7927
rdx1qsp4q3zq4079awfxty6av6mdwar4nvutvgup8klkuq2sfm4qrt4877s2cuetu,107.65991
